"song_name","song_popularity","Duration_ms","Acousticness","Danceability","Energy","Instrumentalness","Key","Liveness","Loudness","Audio_mode","Speechiness","Tempo","Time_signature","Audio_valence","binomial"
"Creiste",51,257463,NA,0.845,0.774,0.000998,0,NA,-3.688,1,0.0465,138.067,4,0.867,1
"Creo en Ti",71,163333,0.857,0.584,NA,0,3,0.142,-9.54,1,0.0258,85.949,4,0.441,1
"Crescent Room",45,91466,0.206,0.591,0.562,0.63,6,0.24,-6.884,1,0.328,176.43,4,0.538,1
"Crew (feat. Brent Faiyaz & Shy Glizzy)",76,176702,0.133,0.728,0.607,0,1,NA,-8.417,0,0.132,129.938,4,0.445,1
"Crew (feat. Brent Faiyaz & Shy Glizzy)",76,176702,0.133,0.728,0.607,0,1,0.0864,-8.417,0,0.132,129.938,4,0.445,1
"Criminal",3,341533,0.0129,0.595,NA,1.97e-05,7,0.299,-7.911,0,0.0326,89.846,4,0.586,1
"Crimson And Clover",56,209640,0.235,0.408,0.692,0.0255,11,0.197,-9.478,1,0.0685,82.499,4,0.684,1
"Crimson And Clover - Single Version",56,208666,0.255,0.412,0.59,0.0325,11,0.177,-12.277,1,0.0701,85.824,4,0.653,1
"Cringe - Stripped",68,219151,0.896,0.539,0.263,0,5,0.104,-11.149,1,NA,119.671,4,0.222,1
"Crises",50,163500,0.972,0.589,0.194,NA,5,0.0841,-13.551,1,0.0974,82.123,4,0.474,1
"Crisis",25,284720,0.505,0.931,0.746,0,7,0.063,-6.779,1,NA,103.583,4,0.927,1
"Crisp",50,NA,0.42,0.714,0.558,7.31e-05,11,0.101,-7.508,0,0.0619,135.076,4,0.207,1
"Criticize",54,182160,7.05e-05,0.509,0.992,0.158,0,0.35,-3.099,0,0.0724,119.957,4,0.479,1
"Cross Me",23,205008,0.474,0.468,0.679,0,10,0.304,-5.555,1,0.357,NA,NA,0.458,1
"Crowded Places",24,262259,0.78,0.55,0.348,0,0,0.0999,-10.682,1,0.047,65.973,4,0.15,1
"Crown",37,225644,0.104,0.637,0.656,0.00768,2,0.381,-9.133,1,0.0312,145.012,4,0.476,1
"Cruise",25,100026,0.298,0.584,0.805,0,11,0.103,-4.057,1,0.109,74.938,4,0.89,1
"Crumbs",45,112879,0.00147,0.815,0.582,0.0116,10,0.111,-7.725,0,0.159,128.068,5,0.114,1
"Crush",71,216266,0.0302,0.91,0.401,0.000159,NA,0.0801,-9.552,1,0.0855,135.994,4,0.824,1
"Crush",71,216266,0.0302,0.91,0.401,0.000159,1,0.0801,-9.552,1,0.0855,135.994,4,0.824,1
"Crush",71,216266,0.0302,0.91,0.401,0.000159,1,0.0801,-9.552,1,0.0855,135.994,NA,0.824,1
"Crush",71,216266,0.0302,0.91,0.401,0.000159,1,0.0801,-9.552,1,0.0855,135.994,4,0.824,1
"Crush",62,200293,0.0296,0.735,0.693,0,1,0.0836,-5.644,0,0.0294,115.04,4,0.626,1
"Crush On You",57,275640,0.278,0.827,0.635,0.000119,11,0.109,-6.77,0,0.251,88.87,4,0.766,1
"Crushed",32,188654,0.0298,0.842,0.339,0.781,0,0.1,-8.525,1,0.0558,103.979,4,0.199,1
"CR-V",64,147692,0.422,0.825,0.753,4.16e-06,10,0.0385,NA,0,0.0447,130.006,4,0.904,1
"CR-V",64,147692,0.422,0.825,0.753,4.16e-06,10,0.0385,-8.228,0,NA,130.006,4,0.904,1
"Cry",50,210133,0.00343,0.595,0.919,0.000388,1,0.337,-5.109,0,0.0832,NA,4,NA,1
"Cry",45,163636,0.166,0.733,0.549,0,9,0.105,-6.108,0,0.128,77.05,4,0.387,1
"Cry Alone",62,167106,0.0366,0.637,0.856,0.0308,1,0.0809,-5.649,1,0.0337,160.068,4,0.285,1
"Cry Alone",62,NA,0.0366,0.637,0.856,0.0308,1,0.0809,-5.649,1,NA,160.068,4,0.285,1
"Cry Me a River",77,288333,0.575,0.624,0.653,0,8,0.104,-6.582,0,0.176,73.884,4,0.565,1
"Cry Me a River",16,287893,0.568,0.592,0.671,0,8,0.0974,-6.609,0,0.266,73.983,4,0.572,1
"Cry Out for Me",50,194293,0.000299,0.627,0.776,5.02e-05,7,0.498,-3.52,1,0.0253,130.003,4,0.686,1
"Cryin'",48,246973,0.0946,0.688,0.578,0,11,0.303,-7.547,0,0.36,78.024,4,0.621,1
"Cryin'",48,211906,0.146,0.657,0.567,2e-05,9,0.0554,-12.871,1,0.0261,109.007,4,0.563,1
"Cryin' Like A Bitch!!",65,201666,7.19e-05,0.543,0.808,0.00336,10,0.114,-5.484,1,0.0407,95.19,4,0.472,1
"Crying",59,NA,0.758,0.35,0.293,8.21e-06,2,0.104,NA,1,0.0258,96.685,4,0.162,1
"Crying in the Club",78,216391,0.334,0.334,0.617,0,6,0.163,-5.834,0,0.383,85.227,4,0.603,1
"Crying in the Club",78,216391,0.334,0.334,0.617,0,6,0.163,-5.834,0,0.383,85.227,4,0.603,1
"Crying on the Subway",29,164169,0.00139,0.558,0.505,0.169,1,0.0762,-10.551,1,0.0322,89.981,4,NA,1
"Cryo Enemy",30,184485,0.00521,0.597,0.635,0.902,3,0.087,-10.623,0,0.0393,129.989,4,0.358,1
"Crystal Closet Queen",35,179866,0.355,0.626,0.882,0.000537,7,0.834,-8.819,1,NA,130.06,4,0.977,1
"Crystals",4,243533,0.00187,NA,NA,0.000456,0,0.102,-7.238,1,0.0306,132.198,4,0.307,1
"CRZY",68,191720,0.226,0.827,0.702,5.04e-05,6,0.158,-7.264,1,0.267,130.02,4,0.694,1
"CRZY",48,191719,0.209,0.824,0.711,4.14e-05,6,0.144,-7.279,1,0.222,NA,4,0.683,1
"Ctrl Alt Del",52,177133,0.778,NA,0.237,2.26e-05,9,0.11,-11.96,1,0.335,78.336,1,0.108,1
"Cuándo Parará La Lluvia",38,NA,0.722,0.758,0.656,1.94e-05,10,0.0773,-9.003,1,0.0367,157.574,4,0.892,1
"Cual es el secreto",41,212061,0.00935,0.682,0.843,0.000703,4,0.195,-5.917,0,0.0364,104.977,4,0.43,1
"Cuando Calienta El Sol",69,236413,0.0738,0.686,0.868,0,0,0.287,NA,1,0.0504,125.768,4,0.557,1
"Cuando Cuando",35,181603,0.534,0.585,0.7,1.03e-05,5,0.282,-7.064,0,0.0422,103.78,4,0.654,1
"Cuando los Necesité",68,182739,0.721,0.849,0.616,1.49e-06,0,0.0584,-5.578,0,0.0406,109.523,3,0.963,1
"Cuando Nadie Ve",85,219184,0.118,0.804,0.788,0,1,0.215,-4.586,0,0.0598,96.005,4,0.837,1
"Cuando Quieras",48,NA,0.00579,0.642,0.501,0.00126,9,0.139,-7.031,0,NA,131.986,4,0.667,1
"Cuando Salimos",46,200583,0.279,0.858,0.655,0.00023,1,0.106,-5.898,1,0.189,136.945,4,0.492,1
"Cuando Te Besé",92,254383,0.307,0.772,0.732,5.14e-06,9,0.106,-3.713,0,0.213,100.048,4,0.295,1
"Cuando Te Besé",92,254383,0.307,0.772,0.732,5.14e-06,9,NA,-3.713,0,0.213,100.048,4,0.295,1
"Cuando Te Besé",92,254383,0.307,0.772,0.732,5.14e-06,9,0.106,-3.713,0,0.213,100.048,4,0.295,1
"Cuando Te Veo",47,231013,0.0211,0.579,0.717,3.85e-05,6,0.154,-5.154,0,0.0479,177.788,4,0.616,1
"Cuando Vuelva a Tu Lado",6,158533,0.721,0.711,0.398,2.86e-06,2,0.336,-7.85,1,0.033,100.302,4,0.623,1
"Cuando, Cuando",39,179440,0.572,0.633,0.739,3.57e-06,8,0.248,-5.589,1,0.0439,104.226,4,0.727,1
"Cucala",34,229373,0.328,0.675,0.746,NA,7,0.298,-4.97,1,0.0359,100.762,4,0.967,1
"Cuchifrito",46,454291,0.571,0.546,0.535,0.846,7,NA,-10.199,1,0.0561,80.789,4,0.649,1
"Cuidaré",52,211280,0.192,0.687,0.629,0,9,0.105,-6.077,1,0.0298,136.987,4,0.543,1
"Culo",62,219080,0.114,0.858,0.656,0,6,0.141,-4.96,0,0.358,59.972,NA,0.969,1
"Culo",62,219080,0.114,0.858,0.656,0,6,0.141,-4.96,0,0.358,59.972,4,0.969,1
"Culpable O No - Miénteme Como Siempre",78,237240,0.0367,0.54,0.367,0,0,0.0433,-14.238,1,0.0277,70.276,4,0.252,1
"Culpables",88,226626,0.279,0.728,0.801,4.71e-06,8,0.143,-2.942,0,0.0683,130.059,4,0.416,1
"Culpables",88,226626,0.279,0.728,0.801,4.71e-06,8,0.143,-2.942,0,0.0683,130.059,4,0.416,1
"Culpables",88,226626,0.279,0.728,0.801,NA,8,0.143,-2.942,0,0.0683,130.059,4,0.416,1
"Culpables",86,233929,0.94,0.573,0.31,5.65e-06,3,0.198,-11.134,1,NA,NA,4,0.764,1
"Cum on Feel the Noize",68,290960,0.00719,0.409,0.92,0.00105,11,0.0823,-5.439,0,0.12,145.085,4,0.37,1
"Cum on Feel the Noize",68,287400,0.000183,0.441,0.908,0.00328,11,0.0612,-4.627,0,0.115,145.439,4,0.632,1
"Cum on Feel the Noize",68,287400,0.000183,0.441,0.908,0.00328,11,0.0612,-4.627,0,0.115,145.439,4,0.632,1
"Cumbia Anthem",38,221306,0.00165,0.739,0.945,0.0814,9,0.0704,-2.905,1,0.062,91.987,4,0.166,1
"Cumbia Caliente",47,189226,0.114,0.77,0.525,1.41e-05,9,NA,-9.943,0,0.0589,95.508,4,0.935,1
"Cumbia de los Aburridos",45,246600,0.365,0.813,0.869,0,7,0.23,NA,1,0.133,92.999,4,0.9,1
"Cumbia Pa' Gozar",52,207830,0.161,0.755,0.492,0.000316,10,0.12,-7.745,1,0.0489,90.132,4,0.904,1
"Cumbia sobre el río / Interludio",58,342973,0.0237,0.711,0.816,0.797,1,0.294,-6.397,1,0.0515,96.999,4,0.861,1
"Cumpleaños",69,219000,0.0889,0.664,0.748,0,5,0.0899,-3.718,0,0.0628,170.107,4,0.735,1
"Cupid",53,220490,0.137,0.87,0.629,0,0,0.115,-3.824,1,0.0905,114.983,4,0.562,1
"Cups - Movie Version",55,76946,0.554,0.927,0.329,2.87e-05,7,0.0302,-13.676,1,0.156,129.998,4,0.791,1
"Curacao",8,375693,0.97,0.617,0.343,0.931,10,0.0763,-16.329,1,0.0378,104.271,3,0.841,1
"Currency",25,239173,0.31,0.9,0.459,0.805,11,NA,-11.524,0,0.143,140.01,4,0.533,1
"Curse the Weather",50,223560,0.000133,0.311,0.884,0.0265,11,0.124,-4.313,1,0.0703,131.733,4,0.364,1
"Curse the Weather",31,223560,0.000133,NA,0.884,0.0265,11,0.124,-4.313,1,0.0703,131.733,4,0.364,1
"Curse the Weather",25,223560,0.000133,0.311,NA,0.0265,11,0.124,-4.313,1,0.0703,131.733,4,0.364,1
"Curve (feat. The Weeknd)",73,161989,0.294,0.76,0.476,0,8,NA,-8.103,1,0.241,147.01,4,0.354,1
"Cut Loose",51,162003,NA,0.716,0.661,0.000136,7,0.109,-7.032,1,0.0486,102.009,4,0.663,1
"Cut Me - Acoustic Version",53,203636,1.896,0.615,0.204,0.00138,6,0.122,-14.145,1,0.032,131.764,4,0.23,1
"Cut The Cord",68,NA,0.00349,0.447,0.966,0.000198,7,0.312,-2.966,1,0.089,178.105,NA,0.533,1
"Cut Your Hair",38,185480,0.00537,0.466,0.805,0.00159,4,0.143,NA,0,0.032,110.823,4,0.665,1
"Cut Your Hair (Remastered)",51,185693,0.00554,0.469,0.825,0.00199,4,0.133,-6.612,0,0.0319,110.839,4,0.659,1
"Cutting Ties",72,261703,0.0099,0.788,0.601,2.3e-05,NA,0.105,-6.673,1,0.0413,139.926,4,0.242,1
"Cuz You're My Girl",56,247136,0.125,0.413,0.299,2.2e-06,1,0.187,-11.271,0,0.0445,82.46,4,0.549,1
"Cyber Tech Suits",24,256690,0.016,0.374,0.899,0,4,0.281,-5.933,0,0.312,83.88,4,0.677,1
"Розовое вино",69,246818,0.318,0.831,0.719,0.000663,10,0.107,-5.427,0,0.0545,115.056,4,0.329,1
"D.A.N.C.E.",9,209986,0.0463,0.594,0.961,0,6,0.853,-5.443,0,0.338,113.126,4,0.531,1
"D.A.N.C.E.",9,209986,0.0463,0.594,0.961,0,6,0.853,-5.443,0,0.338,113.126,4,0.531,1
"D.A.N.C.E.",9,209986,0.0463,0.594,0.961,0,6,0.853,-5.443,0,0.338,113.126,4,0.531,1
"Da Art of Storytellin' (Pt. 1)",56,222653,1.108,0.752,0.856,0,2,0.745,-5.833,1,0.233,103.741,4,0.403,1
"Da Joint",24,208360,0.26,0.809,0.467,0,10,0.107,-8.777,0,0.444,89.692,4,0.78,1
"Dámaso",68,159026,0.314,0.58,0.841,0,2,0.199,-4.073,0,0.0324,165.936,3,0.964,1
"Déjà vu",49,200026,0.00576,0.571,0.78,0.000601,7,0.501,-4.227,1,0.0462,127.931,4,0.356,1
"Déjate Querer",24,281960,NA,0.758,0.847,0,11,0.128,-7.491,1,NA,114.472,4,0.909,1
"Día Cero",58,271706,0.0438,0.684,0.763,7.68e-05,7,0.0916,-6.861,0,0.046,99.918,4,0.678,1
"Daddy",22,248506,0.0272,0.654,0.907,0,1,NA,-3.741,0,0.349,170.008,4,0.499,1
"Daddy Sang Bass",53,140440,0.699,0.681,0.638,0.000629,4,0.0581,NA,1,0.0367,96.882,4,0.677,1
"Daddy Yo",55,160293,0.234,NA,0.839,1.74e-05,6,0.137,-3.663,0,0.0682,98.968,4,0.81,1
"Daddy Yo",55,160293,0.234,0.819,0.839,1.74e-05,6,0.137,-3.663,0,NA,98.968,4,0.81,1
"Daddy's Car",37,290144,0.0368,0.625,0.916,0.0253,9,0.125,-5.861,1,0.0793,120.027,4,0.771,1
"Daddy's Money",52,183493,0.189,0.698,0.861,0,2,0.0602,-4.756,1,0.0289,134.726,4,0.941,1
"Daffodils",54,126163,0.246,0.662,0.605,0.0137,6,0.145,-10.149,1,NA,76.374,4,0.694,1
"Díganle - Tainy Remix",75,211437,NA,0.84,0.789,NA,1,0.309,-4.695,0,0.0949,92.018,4,0.619,1
"Dale Don Dale",42,212413,0.0269,0.832,NA,0.00028,6,0.0892,-7.81,0,0.0971,95.031,4,0.809,1
"Dale Don Dale",42,212413,0.0269,0.832,0.815,0.00028,6,0.0892,-7.81,0,0.0971,95.031,4,0.809,1
"Dale Vieja Dale",58,216502,0.527,0.648,0.951,0,7,0.0707,-1.565,1,0.233,165.364,4,NA,1
"Damage",53,213226,0.439,0.544,NA,0,2,0.113,-7.395,1,0.0273,72.982,4,0.168,1
"Dame Corazon",45,205493,0.00878,0.683,0.537,0.00101,11,0.127,-8.652,0,0.0376,151.835,4,0.889,1
"Damn",57,181982,0.285,0.758,0.597,NA,0,0.155,-5.564,1,0.0309,87.749,4,0.679,1
"Damn I Wish I Was Your Lover",56,323400,0.281,0.563,0.806,1.49e-05,2,0.363,-6.826,1,0.0496,95.188,4,0.42,1
"Damned (If You Do)",31,NA,NA,NA,0.882,0.000677,7,0.112,-6.336,1,0.0404,NA,4,0.961,1
"Dana (feat. Numidia)",60,133714,0.24,0.661,0.916,0,NA,0.207,-1.618,1,NA,104.846,4,0.658,1
"Dance 2 Your Heartbeat",56,213333,0.014,0.657,0.92,0.0147,0,0.337,-4.323,1,0.0373,126.008,4,0.355,1
"Dance Again",51,237266,NA,0.797,0.867,2.79e-06,11,0.0868,-5.242,0,0.0696,127.974,4,0.716,1
"Dance All Night",60,206333,0.0138,0.706,0.775,1.04e-06,1,0.151,-5.218,1,0.0468,81.04,4,0.882,1
"Dance for Me",44,158175,0.331,0.665,0.806,0,11,0.396,-5.622,1,NA,124.99,4,0.421,1
"Dance In The Dark",46,289013,2.99e-05,0.645,0.768,4.49e-05,8,0.276,-6.211,1,0.036,120.966,4,0.0986,1
"Dance Macabre",19,219720,1.89e-05,0.619,0.696,0.00555,7,0.38,-6.269,0,0.0315,125.986,4,0.727,1
"Dance Of The Manatee",42,250706,0.00149,0.486,0.901,0,5,0.262,-4.908,0,0.062,107.04,4,0.651,1
"Dance Till We Die (Bonus Track)",34,179874,0.0194,0.563,0.844,NA,10,0.319,-3.042,1,0.0329,150.017,4,0.85,1
"Dance to the Music",61,179426,0.0168,0.703,0.529,0.000573,7,0.911,-11.112,1,0.1,128.057,4,0.772,1
"Dance To This (feat. Ariana Grande)",81,231846,0.00632,0.736,0.756,0.00577,11,0.106,-7.099,1,NA,117.016,4,0.712,1
"Dance With You",26,209893,3.09e-05,0.537,0.817,2.27e-05,0,0.239,-4.787,1,0.0401,151.526,4,0.6,1
"Dance, Dance",31,180266,0.00523,0.62,0.961,0,11,0.0854,-3.198,0,0.154,114.448,4,0.449,1
"Dancing Alone",77,253770,0.0853,0.699,0.94,0,8,0.336,-5.969,0,0.208,122.079,3,0.652,1
"Dancing Alone",52,253770,0.0853,0.699,0.94,0,8,0.336,-5.969,0,0.208,122.079,3,0.652,1
"Dancing In the Dark",75,241306,0.0115,0.527,0.942,0,1,0.188,-5.64,0,0.0366,148.723,4,0.495,1
"Dancing In the Dark",75,241306,0.0115,0.527,0.942,0,1,0.188,-5.64,0,0.0366,148.723,4,0.495,1
"Dancing In the Dark",75,241306,0.0115,0.527,0.942,0,1,0.188,-5.64,0,0.0366,148.723,4,0.495,1
"Dancing in the Dark",61,NA,NA,0.463,NA,1.23e-05,NA,0.152,-14.082,1,0.0385,73.506,4,NA,1
"Dancing in the Moonlight",77,164009,0.27,0.659,0.617,0,11,0.187,-5.862,0,0.0649,119.858,4,0.187,1
"Dancing in the Moonlight",71,233373,0.0528,0.639,0.845,0,NA,0.336,-3.333,1,0.0372,119.485,4,0.871,1
"Dancing in the Moonlight - PBH & Jack Shizzle Sunset Remix Radio Edit",51,136320,0.0319,0.778,0.785,0.222,6,0.0603,-4.394,0,0.0408,NA,4,0.535,1
"Dancing In The Street - Single Version",58,159000,0.135,0.61,0.803,6.45e-06,11,0.107,-5.11,0,0.0481,125.918,4,0.682,1
"Dancing In The Street - Single Version",58,159000,0.135,0.61,0.803,6.45e-06,11,0.107,-5.11,0,0.0481,125.918,4,0.682,1
"Dancing On Glass",63,246333,0.0189,0.564,0.945,0,1,0.359,-4.705,1,0.0493,101.003,4,0.399,1
"Dancing On Glass",63,246333,0.0189,0.564,0.945,0,1,0.359,-4.705,1,0.0493,101.003,4,NA,1
"Dancing On My Own",29,260004,0.851,0.608,0.174,1.92e-05,1,0.0855,-8.796,1,0.0332,112.175,4,0.193,1
"Dancing On My Own",17,260004,0.839,0.686,0.172,NA,1,0.0793,-8.722,1,0.0329,112.655,4,0.197,1
"Dancing Queen",73,230693,0.382,0.539,0.884,0.00166,9,0.76,-6.53,1,0.0403,100.812,4,0.752,1
"Dancing Queen",73,230693,0.382,0.539,0.884,0.00166,9,0.76,-6.53,1,0.0403,100.812,4,0.752,1
"Dancing Shoes",13,229389,0.141,0.594,0.415,1.58e-06,7,0.105,-6.99,1,0.0277,138.032,4,0.205,1
"Dancing With Myself",66,359733,0.0157,0.51,0.696,0.000104,4,0.297,-10.83,1,0.0802,NA,4,NA,1
"Dang Me",46,102400,0.705,0.564,0.378,0.000716,9,0.0723,-14.468,1,0.168,197.325,4,0.687,1
"Danger - Instrumental",23,252000,0.0647,0.716,0.57,0.221,11,0.0749,-7.966,0,0.0441,139.906,4,0.303,1
"Dangerous",64,246053,0.00429,0.951,0.79,0,8,NA,-5.79,1,0.081,117.007,4,0.78,1
"Dangerous",62,169013,0.085,0.709,0.682,5.84e-06,0,0.0979,-6.213,1,0.268,136.943,4,0.16,1
"Dangerous (feat. Jeremih and PnB Rock)",77,234589,0.0581,0.763,0.441,0,0,0.0458,-8.211,1,0.256,86.093,4,0.538,1
"Dangerous (feat. Joywave)",35,280426,0.011,0.757,0.578,0.00672,NA,0.127,-3.886,1,0.0386,102.96,4,0.954,1
"Dangerous Night",6,200013,0.00292,0.295,0.723,1.47e-06,2,0.171,-6.576,1,0.0695,87.242,4,0.184,1
"Dangerous World (feat. Travis Scott & YG)",72,165123,0.0735,0.812,0.586,0,4,0.106,-6.505,0,0.0654,100.062,4,NA,1
"Dangerous World (feat. Travis Scott & YG)",72,165123,0.0735,NA,0.586,0,4,0.106,-6.505,0,0.0654,100.062,4,0.323,1
"Daniel",56,251120,0.0118,0.593,0.658,NA,8,0.137,-8.393,0,0.0364,135.053,4,0.422,1
"Danky",0,275293,0.00359,0.647,NA,7.57e-05,5,0.076,-3.88,1,0.0764,107.973,4,0.366,1
"Dante's Creek",61,182594,0.499,0.558,NA,0,8,0.0992,-7.337,0,0.0382,160.096,4,0.316,1
"Danza Kuduro",76,198773,0.0846,0.4,0.915,0,0,0.0503,-4.89,1,0.28,88.917,3,0.878,1
"Danza Kuduro",76,198773,0.0846,0.4,0.915,0,0,0.0503,-4.89,1,0.28,88.917,3,0.878,1
"Darcy",56,206914,0.000418,0.854,0.575,0.000113,0,0.159,-9.901,0,0.0936,132.004,4,0.496,1
"Dark Days - Sofi Tukker Remix",49,257573,0.128,0.604,0.917,NA,4,0.0554,-5.443,0,0.0346,120.999,4,0.439,1
"Dark Horse",79,215672,0.00314,0.645,0.585,0,6,0.165,NA,1,0.0513,131.931,4,0.353,1
"Dark Horse",39,215672,NA,0.645,0.589,0,6,0.145,-6.131,1,0.0523,131.899,4,0.35,1
"Dark Matter",0,318413,0.0811,0.476,NA,0.00174,7,0.102,-5.072,0,0.0337,147.08,4,0.187,1
"Dark Necessities",58,302000,0.0722,0.7,0.742,0.0199,5,0.11,-6.777,0,0.0716,91.959,4,0.197,1
"Dark Paradise",64,243187,0.0953,0.6,0.653,0,1,0.122,-8.309,0,0.0594,119.994,4,0.43,1
"Dark Red",68,173104,NA,0.603,0.783,7.96e-06,6,NA,-4.023,1,0.062,172.041,4,NA,1
"Dark Times",31,260640,0.106,0.585,0.421,9.54e-06,7,0.14,-9.593,1,0.0707,132.986,3,0.24,1
"Dark Times",31,260640,0.106,0.585,0.421,9.54e-06,7,0.14,-9.593,1,0.0707,132.986,3,0.24,1
"Darkside",89,211866,0.164,0.425,0.642,0,4,0.118,-5.06,0,0.0502,170.008,4,0.112,1
"Darkside",89,211866,0.164,0.425,0.642,0,4,0.118,-5.06,0,0.0502,170.008,4,0.112,1
"Darling",66,260386,0.00878,0.596,0.894,0.00659,0,0.104,-5.407,1,NA,132.994,NA,0.572,1
"Dashboard",0,247280,0.0101,0.647,NA,4.22e-05,11,0.253,-5.012,0,0.0374,135.921,4,0.96,1
"Dast Negah Dar",7,195056,0.986,0.381,0.456,0.916,7,0.345,-14.043,1,0.0681,113.403,4,0.914,1
"Dastaye Tou",29,212106,0.726,0.297,0.24,0.259,5,0.322,-12.995,0,0.0349,77.596,3,0.326,1
"Dat Side",1,259462,0.0124,0.867,NA,0,NA,0.0536,-8.431,1,0.141,NA,4,0.502,1
"Data Entry",36,208619,0.0315,0.728,0.336,0.879,7,0.124,-11.41,1,0.189,78.909,4,0.434,1
"Dawnbreaker",54,158650,0.000641,0.315,0.891,1.25e-06,9,0.41,-3.487,0,0.0568,126.022,4,0.119,1
"Day By Day",54,214904,0.44,0.785,0.555,1.35e-06,9,0.165,-6.804,1,0.0406,90.002,4,0.409,1
"Day Glo",59,219328,0.119,0.806,0.744,0.796,7,0.0956,-7.631,1,0.0938,120.034,4,0.146,1
"Day I Die",9,271533,0.00389,0.432,0.947,0.711,NA,0.0777,-5.442,1,0.0945,147.97,4,0.382,1
"Day Loop",44,126857,0.792,0.715,0.408,0.838,0,0.104,-14.068,1,0.0486,NA,4,0.323,1
"Day 'N' Nite (nightmare)",73,221266,0.503,0.878,0.446,6.32e-06,11,0.117,-6.362,0,0.0635,138.035,4,0.805,1
"Day 'N' Nite (nightmare)",55,221240,0.48,0.878,0.444,7.65e-06,11,0.113,-6.447,0,0.0652,138.023,4,0.789,1
"Day One (feat. Big L, A.G., Lord Finesse, & O.C.)",12,254026,0.0545,0.806,0.613,0,9,0.129,-11.08,0,0.372,91.497,4,0.688,1
"Daydream Believer",66,179613,0.256,0.51,0.488,0,7,0.11,-10.304,1,0.0304,125.683,4,0.649,1
"Daydreaming",55,271026,0.000542,0.495,0.909,0.000503,2,NA,-5.575,1,0.0525,150.027,4,0.335,1
"Daydreams About Night Things",46,143333,0.57,0.639,0.53,NA,2,0.0911,-9.358,1,0.0319,138.72,4,0.918,1
"Daylight",18,171333,0.0851,0.583,0.79,0.000387,9,0.11,-4.885,1,0.0319,103.286,4,0.714,1
"DAYS",46,182068,0.135,0.847,0.57,0.727,7,0.526,-9.596,1,0.191,87.018,4,0.616,1
"Days Go By",37,222372,0.364,0.659,0.39,0.145,8,0.0997,-12.915,1,0.0361,119.969,4,0.254,1
"Days Go By",2,241786,0.0027,0.401,NA,0,9,0.13,NA,1,0.0682,150.046,4,0.293,1
"Dazed And Confused",63,386373,0.044,0.271,0.553,0.0096,2,0.0999,-9.526,1,0.0472,86.762,NA,0.433,1
"DDD",65,205821,0.0806,0.718,0.794,0,11,0.0679,-2.877,0,0.0703,114.285,4,0.751,1
"DDU-DU DDU-DU",84,209355,0.0323,0.671,0.859,0,4,0.267,-3.922,0,0.0833,139.931,4,0.389,1
"DDU-DU DDU-DU",84,209355,0.0323,0.671,0.859,0,4,0.267,-3.922,0,0.0833,139.931,4,0.389,1
"De Corazón",21,247153,0.423,0.589,0.495,0,2,0.113,-8.588,1,0.035,159.859,4,0.188,1
"De Donde Vengo Yo",29,259786,0.0897,0.801,0.857,0,4,0.171,-4.174,1,0.275,185.958,4,0.946,1
"De Música Ligera",51,212893,0.00487,0.542,0.714,0.298,2,0.334,-8.045,1,0.028,124.26,NA,0.76,1
"De Niña a Mujer",38,185826,0.219,0.482,0.33,3.64e-05,0,0.236,-11.671,1,0.0349,105.027,4,0.201,1
"De quen chon",43,NA,0.697,0.852,0.676,2.12e-05,9,0.0635,-10.635,1,0.0711,117.85,4,0.961,1
"De Rodillas Te Pido",55,233320,0.573,0.919,0.677,3.35e-06,7,0.212,NA,1,NA,129.992,4,0.973,1
"De Tanto Soñar",51,213106,0.534,0.701,0.487,0.0112,7,0.0757,-14.379,1,0.0457,127.749,4,0.811,1
"De Ti Me Separo",41,218640,0.0741,0.671,0.558,0.001,7,0.185,-8.585,1,0.268,NA,4,0.905,1
"Deacon Blues",58,456640,NA,0.751,0.572,0.000532,0,NA,-12.324,1,0.0388,115.839,4,0.58,1
"Dead Century",46,203520,0.000127,0.288,0.786,0.000122,11,0.192,-4.792,0,0.0379,167.916,4,0.333,1
"Dead Inside",37,263437,0.00141,0.545,0.717,0.00689,0,0.148,-5.645,1,0.0341,128.039,NA,0.511,1
"Dead Man",10,180146,1.263,0.709,NA,2.35e-06,11,0.0432,-6.944,1,0.15,92.014,4,0.71,1
"Dead To Me",67,199505,0.432,0.675,0.761,0,4,0.102,-4.469,0,NA,119.001,4,0.428,1
"Dead!",53,195520,0.0037,0.481,0.973,0.000877,7,0.325,-1.945,1,0.0542,99.331,4,0.362,1
"Deadline",36,235586,0.0262,0.579,0.713,0.767,9,0.0887,-14.359,1,0.0491,NA,4,0.23,1
"Deadweight",36,172826,4.52e-06,0.215,NA,0.0792,7,0.103,-2.589,1,0.248,152.782,4,0.141,1
"Deal with the Devil",55,201426,0.000253,0.611,0.981,0.0155,6,0.0656,-3.503,1,0.0516,NA,4,0.522,1
"Deanna",7,225626,0.0049,0.415,0.94,0,0,0.143,-4.874,1,0.0887,134.392,4,0.439,1
"Dear",53,289591,0.271,0.563,0.221,6.7e-06,4,0.102,-11.713,0,0.0296,80.02,NA,0.344,1
"Dear God - Recorded at Woodshed Recording Malibu",50,182469,0.108,0.601,0.551,0,8,0.221,-10.756,0,0.0799,119.824,4,0.319,1
"Dear God - Remastered 2001",52,219506,0.0979,0.577,0.464,1.3e-06,NA,0.154,-7.943,1,0.024,90.557,4,0.346,1
